date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2021/01/09 00:00:00+00,2021,1,9,chokepoint1,Suez Canal,17,18,4,1,18,40,58,1833462.83919443,1083502.1347922,28814.2716150907,19507.8816818238,1074105.88331097,2965287.12728355,4039393.01059452,446
2021/01/10 00:00:00+00,2021,1,10,chokepoint1,Suez Canal,16,15,4,4,22,39,61,1682363.50764248,899234.928669235,37552.1210987581,72076.5158070493,1312512.54616703,2691227.07321752,4003739.61938455,447
2021/01/11 00:00:00+00,2021,1,11,chokepoint1,Suez Canal,16,9,2,0,22,27,49,1583687.21581603,568681.163217572,23794.492963526,0,1507468.97432537,2176162.87199712,3683631.84632249,448
2021/01/12 00:00:00+00,2021,1,12,chokepoint1,Suez Canal,18,14,6,3,8,41,49,1265044.71206365,672971.759028097,25499.9745033678,46571.4536237465,740707.524651427,2010087.89921886,2750795.42387028,449
2021/01/13 00:00:00+00,2021,1,13,chokepoint1,Suez Canal,18,15,4,1,12,38,50,1414620.64746563,947987.997308575,36940.9288435517,16490.1968402156,681055.254662249,2416039.77045797,3097095.02512022,450
2021/01/14 00:00:00+00,2021,1,14,chokepoint1,Suez Canal,13,12,10,2,14,37,51,1441856.14703768,677156.255865338,77105.5162743547,35315.5885496249,953212.58107888,2231433.507727,3184646.08880588,451
2021/01/15 00:00:00+00,2021,1,15,chokepoint1,Suez Canal,17,9,6,0,24,32,56,1713163.6649942,571562.667207681,53849.0082620176,0,1214550.36404745,2338575.3404639,3553125.70451135,452
2021/01/16 00:00:00+00,2021,1,16,chokepoint1,Suez Canal,15,12,4,2,23,33,56,1518789.87829941,433125.369393279,87269.0121692257,35619.8118074078,1000536.22448957,2074804.07166932,3075340.29615888,453
2021/01/17 00:00:00+00,2021,1,17,chokepoint1,Suez Canal,16,8,6,1,22,31,53,1672191.65836147,748933.97271104,58544.8514019971,18460.5883855328,1493721.64483416,2498131.07086004,3991852.7156942,454
2021/01/18 00:00:00+00,2021,1,18,chokepoint1,Suez Canal,11,16,5,3,15,35,50,889460.837148605,775482.176449588,57653.3934442888,54311.6153398232,1129711.78823215,1776908.02238231,2906619.81061445,455
2021/01/19 00:00:00+00,2021,1,19,chokepoint1,Suez Canal,17,11,2,2,11,32,43,1711586.53398402,565100.056351231,10526.3835490906,33977.8921646325,698056.31907468,2321190.86604897,3019247.18512365,456
2020/02/08 00:00:00+00,2020,2,8,chokepoint1,Suez Canal,20,11,2,0,19,33,52,2133627.78637094,656506.49970621,11659.5381656057,0,1768519.97943749,2801793.82424276,4570313.80368024,457
2020/02/09 00:00:00+00,2020,2,9,chokepoint1,Suez Canal,12,15,2,4,15,33,48,1330518.91914705,718791.993225741,9913.25738588732,84430.6379868852,1387803.18751799,2143654.80774557,3531457.99526356,458
2020/02/10 00:00:00+00,2020,2,10,chokepoint1,Suez Canal,16,15,10,2,12,43,55,1339958.96870512,746588.477213042,94677.1120036009,34917.1071505521,499313.289196843,2216141.66507232,2715454.95426916,459
2020/02/11 00:00:00+00,2020,2,11,chokepoint1,Suez Canal,20,14,5,2,12,41,53,2050295.95142814,643173.825133689,60482.9207281673,34937.4310771943,933822.920656322,2788890.12836719,3722713.04902352,460
2020/02/12 00:00:00+00,2020,2,12,chokepoint1,Suez Canal,15,14,5,2,16,36,52,1699000.16093959,752373.049785816,63719.7397223017,34244.0816308907,985778.61944404,2549337.0320786,3535115.65152264,461
2020/02/13 00:00:00+00,2020,2,13,chokepoint1,Suez Canal,17,15,8,0,21,40,61,1419568.45712863,827775.181311592,73661.5340627376,0,1197408.89816646,2321005.17250296,3518414.07066942,462
2020/02/14 00:00:00+00,2020,2,14,chokepoint1,Suez Canal,24,16,4,2,22,46,68,2450632.92677941,680038.724375759,48111.3884880655,33160.005406119,1388908.06371669,3211943.04504935,4600851.10876605,463
2020/02/15 00:00:00+00,2020,2,15,chokepoint1,Suez Canal,18,18,6,3,20,45,65,2093058.91559004,953554.120312673,33160.8527375884,40486.4597149654,1560746.56955575,3120260.34835526,4681006.91791101,464
2020/02/16 00:00:00+00,2020,2,16,chokepoint1,Suez Canal,16,19,5,0,24,40,64,1534961.74602853,789506.188222966,15889.9677925795,0,1457997.90314416,2340357.90204407,3798355.80518823,465
2020/02/17 00:00:00+00,2020,2,17,chokepoint1,Suez Canal,19,13,5,2,27,39,66,1795690.14957447,574801.550735533,97097.8601967086,24897.7781193724,2250554.10084517,2492487.33862608,4743041.43947125,466
2020/02/18 00:00:00+00,2020,2,18,chokepoint1,Suez Canal,16,8,3,2,19,29,48,1537255.5195728,503043.769970208,59170.4807688628,27816.2833549521,1411601.52089533,2127286.05366683,3538887.57456216,467
2020/02/19 00:00:00+00,2020,2,19,chokepoint1,Suez Canal,10,10,10,1,18,31,49,836990.423725761,412049.078836448,78709.3881749934,21007.6216150488,1172133.00074239,1348756.51235225,2520889.51309464,468
2020/02/20 00:00:00+00,2020,2,20,chokepoint1,Suez Canal,10,16,6,1,15,33,48,918005.416879425,915324.450181644,60621.4682922489,18310.8427273083,989114.786090638,1912262.17808063,2901376.96417126,469
2020/02/21 00:00:00+00,2020,2,21,chokepoint1,Suez Canal,20,16,1,0,12,37,49,2079026.37871163,940986.200908635,2159.2077314041,0,923108.127403047,3022171.78735167,3945279.91475472,470
2020/02/22 00:00:00+00,2020,2,22,chokepoint1,Suez Canal,16,15,1,2,16,34,50,1630349.92370952,725811.655299441,1440.72005119733,27927.4583498594,1085229.89007731,2385529.75741002,3470759.64748733,471
2020/02/23 00:00:00+00,2020,2,23,chokepoint1,Suez Canal,17,20,3,1,15,41,56,1309321.42958944,1064069.71263673,36380.2977214449,20684.1347483137,1183671.4715496,2430455.57469593,3614127.04624553,472
2020/02/24 00:00:00+00,2020,2,24,chokepoint1,Suez Canal,15,15,3,2,15,35,50,1265121.8580151,893832.189824548,24654.1670254368,29270.5708385372,887409.237920605,2212878.78570362,3100288.02362423,473
2020/02/25 00:00:00+00,2020,2,25,chokepoint1,Suez Canal,17,24,5,2,14,48,62,1513085.87529962,1272373.35249513,27088.647225187,22370.4224441627,892086.400244233,2834918.29746411,3727004.69770834,474
2020/02/26 00:00:00+00,2020,2,26,chokepoint1,Suez Canal,17,11,3,2,14,33,47,1782317.33494594,859888.098629009,28243.9231200832,41855.5762062995,979937.766610428,2712304.93290133,3692242.69951176,475
2020/02/27 00:00:00+00,2020,2,27,chokepoint1,Suez Canal,17,22,10,3,12,52,64,1961691.25506834,1227101.12195813,65144.1578541608,52097.0127471319,950608.324214917,3306033.54762775,4256641.87184267,476
2020/08/25 00:00:00+00,2020,8,25,chokepoint1,Suez Canal,19,12,9,5,20,45,65,1609963.77510485,512547.235920115,103718.074555001,96965.684222574,1013824.1464335,2323194.76980254,3337018.91623604,477
2020/02/28 00:00:00+00,2020,2,28,chokepoint1,Suez Canal,17,3,1,1,24,22,46,1520174.57228077,210276.938302356,1856.05756734687,20473.6569059456,1999319.35940634,1752781.22505641,3752100.58446276,478
2020/05/16 00:00:00+00,2020,5,16,chokepoint1,Suez Canal,10,13,9,1,28,33,61,923397.079646885,686011.534372965,113785.065175279,13307.0256745332,1562856.67578118,1736500.70486966,3299357.38065084,479
2020/08/26 00:00:00+00,2020,8,26,chokepoint1,Suez Canal,15,16,3,1,18,35,53,1564385.95946326,843371.967513062,15633.6772569208,15217.2073986956,1079384.70410974,2438608.81163194,3517993.51574168,480
2020/02/29 00:00:00+00,2020,2,29,chokepoint1,Suez Canal,11,14,4,5,13,34,47,1175206.60029564,780652.249203145,44716.0191005959,62131.3103071105,660120.272641474,2062706.17890649,2722826.45154796,481
2020/05/17 00:00:00+00,2020,5,17,chokepoint1,Suez Canal,16,15,10,1,18,42,60,1570874.51155435,777466.346626194,100138.882045624,26077.9122875783,1369727.924235,2474557.65251375,3844285.57674875,482
2020/08/27 00:00:00+00,2020,8,27,chokepoint1,Suez Canal,10,16,5,4,16,35,51,1154950.44190557,1159275.47723382,33884.2467157767,51145.4878876962,916077.101804375,2399255.65374287,3315332.75554725,483
2020/03/01 00:00:00+00,2020,3,1,chokepoint1,Suez Canal,14,15,7,3,12,39,51,1108228.15696145,743972.918066214,76730.0386790598,59754.7414282405,691690.531883352,1988685.85513496,2680376.38701831,484
2020/05/18 00:00:00+00,2020,5,18,chokepoint1,Suez Canal,11,12,6,4,25,33,58,1147935.90067181,686993.856291309,38403.6149811543,49692.172826702,1645365.19755159,1923025.54477098,3568390.74232257,485
2020/08/28 00:00:00+00,2020,8,28,chokepoint1,Suez Canal,23,23,4,2,6,52,58,2223805.53691395,1012761.49353761,10586.5874517733,33057.64546402,295213.275925511,3280211.26336735,3575424.53929286,486
2020/08/29 00:00:00+00,2020,8,29,chokepoint1,Suez Canal,23,6,4,1,14,34,48,2100969.71785999,416684.390128974,50531.0402405066,20519.3247586338,554867.404440147,2588704.47298811,3143571.87742826,487
2020/08/30 00:00:00+00,2020,8,30,chokepoint1,Suez Canal,11,19,6,1,19,37,56,1188661.45692515,969838.691750885,59119.4763601985,16356.1850126851,914459.348839297,2233975.81004892,3148435.15888822,488
2020/08/31 00:00:00+00,2020,8,31,chokepoint1,Suez Canal,16,13,7,2,16,38,54,1952292.28950244,538547.465324735,73436.8375593616,33739.8164494333,782099.155374788,2598016.40883597,3380115.56421076,489
2020/09/01 00:00:00+00,2020,9,1,chokepoint1,Suez Canal,13,20,7,1,21,41,62,1410252.88755432,962507.971763948,21006.9819224461,18419.7878013158,1464447.89800852,2412187.62904203,3876635.52705055,490
2020/09/02 00:00:00+00,2020,9,2,chokepoint1,Suez Canal,22,22,7,0,9,51,60,1970075.63584124,969172.976955519,78311.5939002745,0,498868.504757083,3017560.20669703,3516428.71145411,491
2020/09/03 00:00:00+00,2020,9,3,chokepoint1,Suez Canal,12,26,7,0,16,45,61,758753.708588496,1394569.80324117,25536.5151077096,0,863063.789596712,2178860.02693738,3041923.81653409,492
2020/09/04 00:00:00+00,2020,9,4,chokepoint1,Suez Canal,25,10,4,2,8,41,49,2633268.89929364,677237.624099188,46195.9526127174,41616.1392957329,661279.398331992,3398318.61530128,4059598.01363327,493
2020/09/05 00:00:00+00,2020,9,5,chokepoint1,Suez Canal,14,11,4,2,18,31,49,1610485.64500661,701340.875641988,24517.9987877395,38687.0136177626,1153812.95234161,2375031.5330541,3528844.48539571,494
2020/09/06 00:00:00+00,2020,9,6,chokepoint1,Suez Canal,12,22,7,1,21,42,63,1117305.8128445,1058040.685205,43694.6045716904,15027.1495533462,1065654.33054165,2234068.25217453,3299722.58271618,495
2020/09/07 00:00:00+00,2020,9,7,chokepoint1,Suez Canal,17,20,2,4,11,43,54,2015454.13111635,1221071.43675846,6691.56076139508,66817.6632454054,715065.835616407,3310034.79188161,4025100.62749801,496
2020/09/08 00:00:00+00,2020,9,8,chokepoint1,Suez Canal,14,14,4,1,7,33,40,1259739.88782842,969587.070688632,21961.5527404286,15901.1562774577,659520.951928243,2267189.66753494,2926710.61946319,497
2020/09/09 00:00:00+00,2020,9,9,chokepoint1,Suez Canal,14,17,5,1,11,37,48,1206987.32146097,868914.334378332,7236.73515522525,16302.4098252254,376869.740203665,2099440.80081975,2476310.54102341,498
2020/09/10 00:00:00+00,2020,9,10,chokepoint1,Suez Canal,12,18,10,1,17,41,58,1424968.43138194,948460.259579843,128721.021952735,15807.3774592179,1042092.65074551,2517957.09037374,3560049.74111925,499
2020/09/11 00:00:00+00,2020,9,11,chokepoint1,Suez Canal,24,18,6,2,10,50,60,2658243.8160783,1076688.70155227,42192.9954195529,35106.9424151256,378710.710809816,3812232.45546526,4190943.16627507,500
2020/09/12 00:00:00+00,2020,9,12,chokepoint1,Suez Canal,18,12,2,2,12,34,46,1804773.33280579,908728.144098106,4599.88185884785,35068.7363567634,808074.611926593,2753170.09511951,3561244.7070461,501
2020/09/13 00:00:00+00,2020,9,13,chokepoint1,Suez Canal,13,12,5,0,14,30,44,1192174.42885293,532837.647589237,33672.838747253,0,822964.73140627,1758684.91518942,2581649.64659569,502
2020/09/14 00:00:00+00,2020,9,14,chokepoint1,Suez Canal,12,19,6,2,14,39,53,906280.513312732,938726.227154952,35171.9400367621,38544.4065743202,595837.822372137,1918723.08707877,2514560.9094509,503
2020/09/15 00:00:00+00,2020,9,15,chokepoint1,Suez Canal,19,19,8,4,11,50,61,1977778.02656964,1264040.36373798,56705.9969594642,66188.4816472492,519563.076650294,3364712.86891433,3884275.94556462,504
2020/09/16 00:00:00+00,2020,9,16,chokepoint1,Suez Canal,16,15,5,1,14,37,51,1527510.89364842,814047.307434473,65966.6124935732,14162.0218855641,518261.462382195,2421686.83546203,2939948.29784422,505
2020/09/17 00:00:00+00,2020,9,17,chokepoint1,Suez Canal,18,21,7,3,8,49,57,1900595.35062642,886441.628799624,69581.4389271679,48534.4214357291,535504.790109631,2905152.83978894,3440657.62989857,506
2020/09/18 00:00:00+00,2020,9,18,chokepoint1,Suez Canal,19,19,11,1,12,50,62,2330645.99213015,938843.928658122,48388.3798109588,19892.0312623469,596199.413340031,3337770.33186158,3933969.74520161,507
2020/09/19 00:00:00+00,2020,9,19,chokepoint1,Suez Canal,14,3,3,2,11,22,33,1345847.55965014,257589.339532329,31143.5548157509,39691.1158276863,784869.680520882,1674271.5698259,2459141.25034678,508
2020/09/20 00:00:00+00,2020,9,20,chokepoint1,Suez Canal,19,12,4,1,9,36,45,1839025.91547711,876532.275778284,28304.4624446671,16541.0371894389,560931.235598197,2760403.6908895,3321334.9264877,509
2020/09/21 00:00:00+00,2020,9,21,chokepoint1,Suez Canal,16,18,6,0,18,40,58,1555509.3751937,924876.951071607,55761.8383037108,0,851542.526370448,2536148.16456902,3387690.69093947,510
2020/09/22 00:00:00+00,2020,9,22,chokepoint1,Suez Canal,14,18,7,4,15,43,58,1482534.4970259,956676.779421995,78672.8489583231,54723.1046339921,979330.747548405,2572607.23004021,3551937.97758862,511
2020/09/23 00:00:00+00,2020,9,23,chokepoint1,Suez Canal,25,11,4,3,7,43,50,2300677.01701009,753331.871642384,49463.0486891349,58448.8308864251,232782.084615212,3161920.76822803,3394702.85284325,512
2020/09/24 00:00:00+00,2020,9,24,chokepoint1,Suez Canal,17,17,7,1,14,42,56,1480984.39798061,923565.704377931,36958.5794085371,0,745616.975607127,2441508.68176708,3187125.65737421,513
2020/09/25 00:00:00+00,2020,9,25,chokepoint1,Suez Canal,21,9,6,1,18,37,55,1992972.99363261,515930.451875369,35057.7174273131,8139.39720344399,727733.013562793,2552100.56013873,3279833.57370153,514
2020/09/26 00:00:00+00,2020,9,26,chokepoint1,Suez Canal,18,12,3,2,15,35,50,1745491.65437262,910654.98367947,19824.9431627902,43624.9017918926,995183.287094232,2719596.48300677,3714779.770101,515
2020/09/27 00:00:00+00,2020,9,27,chokepoint1,Suez Canal,13,20,7,1,11,41,52,1438011.90293122,1039705.28886578,58013.1393412331,4632.48427722094,717691.466476199,2540362.81541545,3258054.28189165,516
