date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2019/10/04 00:00:00+00,2019,10,4,chokepoint2,Panama Canal,18,4,0,0,17,22,39,1145440.27663539,162263.958928434,0,0,631707.406960451,1307704.23556382,1939411.64252427,22255
2019/11/22 00:00:00+00,2019,11,22,chokepoint2,Panama Canal,8,5,2,3,18,18,36,560551.84628762,212754.427295729,40445.2666666667,75870.5203161593,742385.012139352,889622.060566175,1632007.07270553,22256
2020/05/30 00:00:00+00,2020,5,30,chokepoint2,Panama Canal,9,8,2,1,6,20,26,629834.978544213,377118.021406541,29159.143071161,27922.3302752294,229362.259309395,1064034.47329714,1293396.73260654,22257
2020/08/01 00:00:00+00,2020,8,1,chokepoint2,Panama Canal,8,6,3,1,15,18,33,618163.517402711,216637.128846576,70448.2387860525,9644.7619047619,526914.030799079,914893.646940101,1441807.67773918,22258
2019/10/05 00:00:00+00,2019,10,5,chokepoint2,Panama Canal,11,5,3,1,19,20,39,597408.730427077,223488.557461836,94151.0330014225,20313.3333333333,699273.462045925,935361.65422367,1634635.11626959,22259
2019/11/23 00:00:00+00,2019,11,23,chokepoint2,Panama Canal,10,8,2,3,16,23,39,512593.338091563,349455.912158868,14898.4054302337,55023.2392972881,682744.645253228,931970.894977952,1614715.54023118,22260
2020/08/02 00:00:00+00,2020,8,2,chokepoint2,Panama Canal,10,4,3,5,11,22,33,460200.380170239,146666.704949267,37462.0337654507,95725.5874116203,296870.205035049,740054.706296578,1036924.91133163,22261
2019/10/06 00:00:00+00,2019,10,6,chokepoint2,Panama Canal,11,5,3,2,14,21,35,531247.500711721,226476.513245191,48518.2482509649,29465.1907955597,737352.637516192,835707.453003437,1573060.09051963,22262
2019/11/24 00:00:00+00,2019,11,24,chokepoint2,Panama Canal,6,8,4,3,15,21,36,466870.304546055,402190.411875608,73535.1485017889,56051.559441896,825285.573122435,998647.424365348,1823932.99748778,22263
2019/10/07 00:00:00+00,2019,10,7,chokepoint2,Panama Canal,6,11,2,1,16,20,36,400777.95094971,523691.901687278,39952.6884550085,19396.7647058824,753672.14472256,983819.305797879,1737491.45052044,22264
2020/08/03 00:00:00+00,2020,8,3,chokepoint2,Panama Canal,7,11,3,1,13,22,35,412127.909438938,543403.779965879,57748.5169780516,19787.9789473684,511963.21221344,1033068.18533024,1545031.39754368,22265
2019/11/25 00:00:00+00,2019,11,25,chokepoint2,Panama Canal,12,18,3,1,15,34,49,553617.020553173,844927.741630419,71018.9419461809,13241.9325842697,565114.324158398,1482805.63671404,2047919.96087244,22266
2019/10/08 00:00:00+00,2019,10,8,chokepoint2,Panama Canal,7,8,1,2,20,18,38,264624.90336544,436310.380056805,22068.8571428571,36579.1578947368,665895.657968912,759583.298459839,1425478.95642875,22267
2020/05/31 00:00:00+00,2020,5,31,chokepoint2,Panama Canal,9,5,1,1,11,16,27,426150.548327849,306739.007177148,35296.5,20435.320754717,395756.289677556,788621.376259714,1184377.66593727,22268
2020/02/05 00:00:00+00,2020,2,5,chokepoint2,Panama Canal,13,5,1,1,16,20,36,715168.889197085,195153.22817573,12105.488372093,16381.2857142857,704129.697171277,938808.891459194,1642938.58863047,22269
2020/08/04 00:00:00+00,2020,8,4,chokepoint2,Panama Canal,7,8,2,2,12,19,31,378975.213398835,464354.357220718,17778.7534722222,38013.3334049409,452562.626961239,899121.657496716,1351684.28445795,22270
2019/10/09 00:00:00+00,2019,10,9,chokepoint2,Panama Canal,12,12,5,2,13,31,44,704709.319143341,504119.435128022,42282.2048515957,44253.7347368421,558515.305470122,1295364.6938598,1853879.99932992,22271
2019/11/26 00:00:00+00,2019,11,26,chokepoint2,Panama Canal,4,10,2,3,15,19,34,212158.777662314,464886.647564564,71845.0011797363,50565.883088517,828336.832361104,799456.309495132,1627793.14185624,22272
2020/02/06 00:00:00+00,2020,2,6,chokepoint2,Panama Canal,9,12,4,1,13,26,39,483148.050366029,568547.580122619,69268.3198459198,21982.0326086957,483144.497029102,1142945.98294326,1626090.47997237,22273
2020/08/05 00:00:00+00,2020,8,5,chokepoint2,Panama Canal,14,5,1,1,15,21,36,862330.489494158,260970.538018462,8819.25,19322.15625,553917.437255383,1151442.43376262,1705359.871018,22274
2020/06/01 00:00:00+00,2020,6,1,chokepoint2,Panama Canal,10,6,2,0,12,18,30,633263.59401886,294539.990680428,43024.6130209334,0,475441.951501355,970828.197720221,1446270.14922158,22275
2019/10/10 00:00:00+00,2019,10,10,chokepoint2,Panama Canal,7,7,4,3,16,21,37,493417.243521538,341731.918061111,74377.6278479138,45612.7951818442,689203.017211753,955139.584612407,1644342.60182416,22276
2019/11/27 00:00:00+00,2019,11,27,chokepoint2,Panama Canal,13,10,0,3,15,26,41,594082.1132189,561519.307938859,0,57941.9688832055,550420.693985565,1213543.39004096,1763964.08402653,22277
2020/02/07 00:00:00+00,2020,2,7,chokepoint2,Panama Canal,8,11,1,2,17,22,39,555943.488874776,584140.381894401,11691.875,32174.4978570601,682429.46053312,1183950.24362624,1866379.70415936,22278
2020/08/06 00:00:00+00,2020,8,6,chokepoint2,Panama Canal,6,9,2,3,15,20,35,389826.594091899,410574.078192851,19750.4639175258,43727.3497913704,525915.407181365,863878.485993646,1389793.89317501,22279
2020/06/02 00:00:00+00,2020,6,2,chokepoint2,Panama Canal,4,7,3,1,14,15,29,299963.431779282,331763.781859199,37371.4900330631,20115.7894736842,560694.044243901,689214.493145229,1249908.53738913,22280
2019/10/11 00:00:00+00,2019,10,11,chokepoint2,Panama Canal,12,7,3,2,17,24,41,796852.035616739,347152.31891338,78412.5817133056,27811.613391424,567877.629437468,1250228.54963485,1818106.17907232,22281
2019/11/28 00:00:00+00,2019,11,28,chokepoint2,Panama Canal,13,6,1,4,15,24,39,852718.287947049,340792.005874569,4260.2,93125.7204568265,592525.520439796,1290896.21427844,1883421.73471824,22282
2020/02/08 00:00:00+00,2020,2,8,chokepoint2,Panama Canal,9,10,0,1,16,20,36,633930.037688631,445784.984531325,0,18877.96875,632752.326270016,1098592.99096996,1731345.31723997,22283
2020/08/07 00:00:00+00,2020,8,7,chokepoint2,Panama Canal,13,9,3,0,13,25,38,1098124.71968548,487201.6536614,54845.5939827345,0,363703.698737878,1640171.96732962,2003875.6660675,22284
2020/06/03 00:00:00+00,2020,6,3,chokepoint2,Panama Canal,12,6,1,0,15,19,34,781540.269931921,303892.523868778,28862.6086956522,0,491065.889859048,1114295.40249635,1605361.2923554,22285
2019/10/12 00:00:00+00,2019,10,12,chokepoint2,Panama Canal,10,10,2,2,14,24,38,602197.258388942,457953.536864278,27681.2332675005,47296.6102752294,828631.840752127,1135128.63879595,1963760.47954808,22286
2019/11/29 00:00:00+00,2019,11,29,chokepoint2,Panama Canal,13,8,1,2,12,24,36,908059.453066056,368143.885453574,10576.8421052632,42260.0123404255,465331.750656118,1329040.19296532,1794371.94362144,22287
2020/02/09 00:00:00+00,2020,2,9,chokepoint2,Panama Canal,15,7,2,2,12,26,38,748265.755040042,331612.192669372,40446.9979716024,47128.9677962928,405286.078947624,1167453.91347731,1572739.99242493,22288
2020/08/08 00:00:00+00,2020,8,8,chokepoint2,Panama Canal,8,8,2,2,15,20,35,615276.78052986,443833.560973588,28049.0471177945,26873.4040546912,497062.814954957,1114032.79267593,1611095.60763089,22289
2020/06/04 00:00:00+00,2020,6,4,chokepoint2,Panama Canal,9,6,3,1,13,19,32,573221.285077582,305054.614918778,53234.9312631813,19305,536623.074156293,950815.831259541,1487438.90541583,22290
2019/10/13 00:00:00+00,2019,10,13,chokepoint2,Panama Canal,13,7,4,4,7,28,35,825328.865137551,342149.686390799,99807.5120650241,71751.2296783039,280001.537604366,1339037.29327168,1619038.83087604,22291
2019/11/30 00:00:00+00,2019,11,30,chokepoint2,Panama Canal,11,11,2,3,12,27,39,664489.0511493,614678.527706015,29786.1486943164,52155.2591720926,443040.232304234,1361108.98672172,1804149.21902596,22292
2020/02/10 00:00:00+00,2020,2,10,chokepoint2,Panama Canal,5,10,0,1,16,16,32,323670.693047405,493343.110748961,0,19495.5681818182,606035.919385058,836509.371978184,1442545.29136324,22293
2020/08/09 00:00:00+00,2020,8,9,chokepoint2,Panama Canal,12,5,1,2,12,20,32,722683.873133084,262151.354931384,11863.404494382,36245.3545417349,436688.134347416,1032943.98710058,1469632.121448,22294
2020/06/05 00:00:00+00,2020,6,5,chokepoint2,Panama Canal,6,10,2,0,12,18,30,381272.887524544,462439.565583066,12093.0838560131,0,726095.688336222,855805.536963623,1581901.22529984,22295
2019/10/14 00:00:00+00,2019,10,14,chokepoint2,Panama Canal,12,8,4,5,9,29,38,575308.244321419,415233.287485571,112176.327697846,88009.2267489017,361455.216223921,1190727.08625374,1552182.30247766,22296
2019/12/01 00:00:00+00,2019,12,1,chokepoint2,Panama Canal,7,8,0,1,16,16,32,357212.474793763,471714.134705911,0,17857.5,704050.107309172,846784.109499674,1550834.21680885,22297
2020/02/11 00:00:00+00,2020,2,11,chokepoint2,Panama Canal,10,7,2,3,15,22,37,591338.461620041,376035.545211129,18461.3300970874,54175.7721660444,698551.724228927,1040011.1090943,1738562.83332323,22298
2020/08/10 00:00:00+00,2020,8,10,chokepoint2,Panama Canal,8,7,2,3,10,20,30,438467.832240993,394910.071041016,17044.471291866,63033.6623779947,471043.353969133,913456.036951869,1384499.390921,22299
2020/06/06 00:00:00+00,2020,6,6,chokepoint2,Panama Canal,8,6,4,2,14,20,34,464746.758869686,247000.362909991,67040.1333261125,18365.5108225108,590321.872917941,797152.7659283,1387474.63884624,22300
2019/10/15 00:00:00+00,2019,10,15,chokepoint2,Panama Canal,4,6,0,2,21,12,33,159851.153321714,287982.094655506,0,43285.2113929684,1140407.74949634,491118.459370189,1631526.20886653,22301
2019/12/02 00:00:00+00,2019,12,2,chokepoint2,Panama Canal,6,11,2,3,20,22,42,390659.66061364,526026.759914701,33630.603688709,59771.1722003786,733373.709260193,1010088.19641743,1743461.90567762,22302
2020/02/12 00:00:00+00,2020,2,12,chokepoint2,Panama Canal,11,9,1,2,17,23,40,628132.560416395,516189.753002158,9558,33090.5890850722,736825.743774371,1186970.90250363,1923796.646278,22303
2020/08/11 00:00:00+00,2020,8,11,chokepoint2,Panama Canal,10,4,4,1,15,19,34,579732.348374629,200701.531828726,84315.8240705092,7995,453907.005876664,872744.704273864,1326651.71015053,22304
2019/10/16 00:00:00+00,2019,10,16,chokepoint2,Panama Canal,16,7,3,3,9,29,38,799513.640953769,339785.963239498,49162.0675675676,52501.2347903079,422778.588786961,1240962.90655114,1663741.4953381,22305
2019/12/03 00:00:00+00,2019,12,3,chokepoint2,Panama Canal,6,9,5,1,19,21,40,259371.704657431,469005.107359567,73596.8339850462,11819.0561797753,871746.378920248,813792.702181819,1685539.08110207,22306
2020/02/13 00:00:00+00,2020,2,13,chokepoint2,Panama Canal,7,13,2,3,18,25,43,405063.304840759,598895.351467502,19666.6549434334,73412.1085024776,620854.689123065,1097037.41975417,1717892.10887724,22307
2020/08/12 00:00:00+00,2020,8,12,chokepoint2,Panama Canal,11,2,1,2,14,16,30,592652.795718975,74856.567016317,6694.87951807229,38815.0653061224,586699.416826126,713019.307559486,1299718.72438561,22308
2020/02/14 00:00:00+00,2020,2,14,chokepoint2,Panama Canal,12,9,2,2,12,25,37,750104.236542219,341042.794843505,47608.6440781441,33579.8854166667,565384.110053776,1172335.56088054,1737719.67093431,22309
2019/10/17 00:00:00+00,2019,10,17,chokepoint2,Panama Canal,7,6,2,2,20,17,37,527667.844839266,262351.310106083,16060.4303797468,45348.2107407407,802617.134323551,851427.796065837,1654044.93038939,22310
2019/12/04 00:00:00+00,2019,12,4,chokepoint2,Panama Canal,14,13,1,2,18,30,48,661207.303063688,677679.418154367,20410.625,33524.3845421499,642136.490266443,1392821.7307602,2034958.22102665,22311
2020/08/13 00:00:00+00,2020,8,13,chokepoint2,Panama Canal,11,3,3,1,12,18,30,797102.793482494,107678.73539647,74847.3581688068,13966.9894736842,390894.117947192,993595.876521455,1384489.99446865,22312
2020/06/07 00:00:00+00,2020,6,7,chokepoint2,Panama Canal,10,6,1,0,16,17,33,449644.063872982,350818.175073308,25758.6440677966,0,513843.324628519,826220.883014087,1340064.20764261,22313
2020/02/15 00:00:00+00,2020,2,15,chokepoint2,Panama Canal,7,4,2,3,19,16,35,474596.023133242,186952.513397721,29455.3814570899,49719.3286568277,783222.59620256,740723.24664488,1523945.84284744,22314
2019/10/18 00:00:00+00,2019,10,18,chokepoint2,Panama Canal,14,6,0,0,14,20,34,896057.962325401,238482.403953249,0,0,862856.861590974,1134540.36627865,1997397.22786962,22315
2019/12/05 00:00:00+00,2019,12,5,chokepoint2,Panama Canal,10,4,3,3,13,20,33,739314.799636261,156311.058744279,58646.7530487805,68901.0044808004,552363.432874079,1023173.61591012,1575537.0487842,22316
2020/08/14 00:00:00+00,2020,8,14,chokepoint2,Panama Canal,7,7,0,1,18,15,33,534391.854300087,310268.53538489,0,21794.4174757282,546267.023330619,866454.807160705,1412721.83049132,22317
2020/06/08 00:00:00+00,2020,6,8,chokepoint2,Panama Canal,8,6,1,0,10,15,25,635413.584425385,291874.186888365,27345.1538461538,0,355461.991839837,954632.925159903,1310094.91699974,22318
2020/02/16 00:00:00+00,2020,2,16,chokepoint2,Panama Canal,6,8,3,4,12,21,33,271003.375063273,431496.547568829,42216.4161823362,66197.1792105293,558179.250657719,810913.518024968,1369092.76868269,22319
2019/10/19 00:00:00+00,2019,10,19,chokepoint2,Panama Canal,13,4,2,1,16,20,36,832239.648247501,201592.852056157,50441.3125272807,19546.6764705882,674478.251707012,1103820.48930153,1778298.74100854,22320
2019/12/06 00:00:00+00,2019,12,6,chokepoint2,Panama Canal,12,6,0,3,14,21,35,787182.339400351,286145.546321774,0,46122.5205889119,526198.938955542,1119450.40631104,1645649.34526658,22321
2020/08/15 00:00:00+00,2020,8,15,chokepoint2,Panama Canal,8,4,1,2,22,15,37,603434.149510282,153773.302302596,10692.2365591398,39255.0143184422,871206.773771477,807154.70269046,1678361.47646194,22322
2020/06/09 00:00:00+00,2020,6,9,chokepoint2,Panama Canal,5,5,3,1,7,14,21,329109.191341966,199822.322390334,31887.4269499915,16656.64,262899.968587814,577475.580682292,840375.549270106,22323
2020/02/17 00:00:00+00,2020,2,17,chokepoint2,Panama Canal,7,10,0,3,12,20,32,557416.268611413,429784.627524963,0,51623.1966947071,533501.077481525,1038824.09283108,1572325.17031261,22324
2019/10/20 00:00:00+00,2019,10,20,chokepoint2,Panama Canal,11,8,1,4,16,24,40,529266.32169287,372699.878632121,11460.4516129032,79103.5110144585,643188.355907877,992530.162952353,1635718.51886023,22325
2019/12/07 00:00:00+00,2019,12,7,chokepoint2,Panama Canal,13,5,4,1,14,23,37,847774.723316786,214316.738129868,62674.3821428571,19814.7878787879,584023.30472126,1144580.6314683,1728603.93618956,22326
2020/08/16 00:00:00+00,2020,8,16,chokepoint2,Panama Canal,10,12,5,1,10,28,38,362209.059061377,648374.816001254,71885.7598056516,20156.42,391617.169576663,1102626.05486828,1494243.22444495,22327
2020/06/10 00:00:00+00,2020,6,10,chokepoint2,Panama Canal,8,5,1,0,10,14,24,535639.864519568,157907.068302571,8130.46153846154,0,349431.598236321,701677.3943606,1051108.99259692,22328
2020/02/18 00:00:00+00,2020,2,18,chokepoint2,Panama Canal,10,7,3,2,13,22,35,653924.344695145,402946.156815384,77479.0676881154,36297.133702079,432532.415104954,1170646.70290072,1603179.11800568,22329
2019/10/21 00:00:00+00,2019,10,21,chokepoint2,Panama Canal,9,5,3,2,14,19,33,486708.469278423,200833.450626553,67257.7473125785,27492.9676131322,576596.93342886,782292.634830686,1358889.56825955,22330
2019/12/08 00:00:00+00,2019,12,8,chokepoint2,Panama Canal,10,6,2,3,12,21,33,616951.129096832,220944.917569882,18335.2911497105,70888.4555377574,648291.69052489,927119.793354182,1575411.48387907,22331
2020/08/17 00:00:00+00,2020,8,17,chokepoint2,Panama Canal,8,14,1,0,11,23,34,616863.087360137,632456.033661098,52117.5,0,389230.309110535,1301436.62102124,1690666.93013177,22332
2020/06/11 00:00:00+00,2020,6,11,chokepoint2,Panama Canal,9,4,2,2,13,17,30,560597.028232728,202157.801649107,23913.5876811594,47765.587962963,519363.846231384,834434.005525957,1353797.85175734,22333
2020/02/19 00:00:00+00,2020,2,19,chokepoint2,Panama Canal,10,7,0,3,13,20,33,634616.452715846,361775.015190125,0,52474.4670103093,617367.274043457,1048865.93491628,1666233.20895974,22334
2019/10/22 00:00:00+00,2019,10,22,chokepoint2,Panama Canal,10,8,1,1,15,20,35,509193.199851108,396256.356118962,8868.3,16007.4081632653,571142.590735106,930325.264133336,1501467.85486844,22335
2019/12/09 00:00:00+00,2019,12,9,chokepoint2,Panama Canal,10,8,3,4,15,25,40,496018.190685576,419522.076018767,34239.6775872003,71414.0023487151,753913.660958682,1021193.94664026,1775107.60759894,22336
2020/08/18 00:00:00+00,2020,8,18,chokepoint2,Panama Canal,9,11,2,2,13,24,37,636712.653847369,477778.350177582,80514.664618086,30422.7575757576,527178.281417863,1225428.42621879,1752606.70763666,22337
2020/06/12 00:00:00+00,2020,6,12,chokepoint2,Panama Canal,10,3,4,2,10,19,29,615193.458269279,109520.422641509,79651.610859379,42360.8461305314,371028.271067962,846726.337900699,1217754.60896866,22338
2020/02/20 00:00:00+00,2020,2,20,chokepoint2,Panama Canal,9,3,0,4,19,16,35,598956.357334933,209576.391756702,0,69826.1574507966,615375.645295466,878358.906542431,1493734.5518379,22339
2019/10/23 00:00:00+00,2019,10,23,chokepoint2,Panama Canal,11,4,5,1,18,21,39,530675.428567292,148731.567850751,162239.725730717,19043.5555555556,744486.338350473,860690.277704314,1605176.61605479,22340
2019/12/10 00:00:00+00,2019,12,10,chokepoint2,Panama Canal,7,11,0,0,17,18,35,350331.737761418,524918.73973427,0,0,695055.917575285,875250.477495689,1570306.39507097,22341
2020/08/19 00:00:00+00,2020,8,19,chokepoint2,Panama Canal,9,9,1,3,15,22,37,686772.411311325,496086.675901818,5970.27848101266,71517.4631383565,599707.070415962,1260346.82883251,1860053.89924847,22342
2020/06/13 00:00:00+00,2020,6,13,chokepoint2,Panama Canal,10,4,3,0,10,17,27,646788.668934418,146871.770520721,38758.6948362419,0,315446.939586745,832419.134291381,1147866.07387813,22343
2020/02/21 00:00:00+00,2020,2,21,chokepoint2,Panama Canal,9,4,3,2,14,18,32,625723.103090524,214794.997589328,29845.2707285622,43596.7976369495,594502.839413635,913960.169045363,1508463.008459,22344
2019/10/24 00:00:00+00,2019,10,24,chokepoint2,Panama Canal,8,7,2,4,10,21,31,550354.476076101,298011.936996651,26732.8178137652,71839.906910294,402437.342490634,946939.137796811,1349376.48028744,22345
2019/12/11 00:00:00+00,2019,12,11,chokepoint2,Panama Canal,13,9,4,2,13,28,41,661712.036805318,471399.205814259,87234.3653135888,29779.2222222222,378863.825025064,1250124.83015539,1628988.65518045,22346
2020/08/20 00:00:00+00,2020,8,20,chokepoint2,Panama Canal,9,8,2,2,17,21,38,574097.411606667,353003.60006675,43213.8685714286,51968.7255898367,773773.075744435,1022283.60583468,1796056.68157912,22347
2020/02/22 00:00:00+00,2020,2,22,chokepoint2,Panama Canal,9,7,3,2,15,21,36,524244.358743163,326346.054014666,24618.6827067669,24625.4371428571,598846.257688273,899834.532607453,1498680.79029573,22348
2019/10/25 00:00:00+00,2019,10,25,chokepoint2,Panama Canal,13,7,0,1,14,21,35,862891.935132489,292366.393331802,0,20531.8181818182,547362.128686145,1175790.14664611,1723152.27533225,22349
2019/12/12 00:00:00+00,2019,12,12,chokepoint2,Panama Canal,6,4,4,5,15,19,34,323856.46251792,193990.989833696,51074.7075063301,91356.5106702233,698655.924671967,660278.67052817,1358934.59520014,22350
2019/12/13 00:00:00+00,2019,12,13,chokepoint2,Panama Canal,18,7,0,3,9,28,37,1098683.16330933,280186.555558152,0,71688.2889608212,326828.659036489,1450558.00782831,1777386.66686479,22351
2020/06/14 00:00:00+00,2020,6,14,chokepoint2,Panama Canal,7,4,0,1,13,12,25,402807.488330117,222508.478695042,0,23561.6037735849,461225.556169296,648877.570798743,1110103.12696804,22352
2019/12/14 00:00:00+00,2019,12,14,chokepoint2,Panama Canal,8,8,1,3,16,20,36,445037.088750131,519993.252833808,18604.0540540541,54915.6957070707,621390.333578088,1038550.09134506,1659940.42492315,22353
2020/06/15 00:00:00+00,2020,6,15,chokepoint2,Panama Canal,8,6,4,0,14,18,32,534398.70707275,239691.482956406,64099.0812666865,0,506999.651006007,838189.271295842,1345188.92230185,22354
2020/06/16 00:00:00+00,2020,6,16,chokepoint2,Panama Canal,6,4,1,1,13,12,25,330250.613761032,163642.728852521,29031.641025641,19939.9484536082,471844.794609621,542864.932092802,1014709.72670242,22355
2020/06/17 00:00:00+00,2020,6,17,chokepoint2,Panama Canal,14,5,3,0,14,22,36,790250.175354864,205938.769488764,24336.429877935,0,482112.32590405,1020525.37472156,1502637.70062561,22356
2020/06/18 00:00:00+00,2020,6,18,chokepoint2,Panama Canal,6,9,3,1,10,19,29,407847.588679021,434511.559238093,73051.9894112326,38575.3448275862,387532.078363582,953986.482155933,1341518.56051952,22357
2020/06/19 00:00:00+00,2020,6,19,chokepoint2,Panama Canal,10,10,1,1,9,22,31,647018.403582683,456321.944118765,6045.02469135802,10025.4761904762,384615.353388522,1119410.84858328,1504026.2019718,22358
2020/06/20 00:00:00+00,2020,6,20,chokepoint2,Panama Canal,10,5,4,3,9,22,31,557698.563215826,276467.770154686,77159.291598916,56626.0140742514,345736.384067077,967951.639043679,1313688.02311076,22359
2020/06/21 00:00:00+00,2020,6,21,chokepoint2,Panama Canal,10,2,5,1,17,18,35,402364.186612703,81211.4332191781,62993.2656997341,17760,588769.864625624,564328.885531615,1153098.75015724,22360
2020/06/22 00:00:00+00,2020,6,22,chokepoint2,Panama Canal,9,4,0,1,14,14,28,701611.057646823,98496.6639040734,0,20062.5,508296.295569818,820170.221550897,1328466.51712071,22361
2020/06/23 00:00:00+00,2020,6,23,chokepoint2,Panama Canal,4,9,1,0,10,14,24,269288.100381799,363545.395013181,16770.5567010309,0,379304.224593015,649604.052096011,1028908.27668903,22362
2020/06/24 00:00:00+00,2020,6,24,chokepoint2,Panama Canal,12,12,3,1,7,28,35,758416.746067042,563617.121719693,91195.5712512344,18300.7216494845,178660.593225014,1431530.16068745,1610190.75391247,22363
2020/06/25 00:00:00+00,2020,6,25,chokepoint2,Panama Canal,7,5,2,4,11,18,29,507038.670121321,243272.220536956,45037.2366494985,85660.2795192973,468880.624086525,881008.406827073,1349889.0309136,22364
2020/06/26 00:00:00+00,2020,6,26,chokepoint2,Panama Canal,8,8,2,1,10,19,29,612052.347644753,342869.697099875,28955.0092592593,19092.6909090909,371371.111515767,1002969.74491298,1374340.85642875,22365
2020/06/27 00:00:00+00,2020,6,27,chokepoint2,Panama Canal,6,5,2,0,15,13,28,316343.186457645,178274.94439153,44460.0789210789,0,487302.303407468,539078.209770253,1026380.51317772,22366
2020/06/28 00:00:00+00,2020,6,28,chokepoint2,Panama Canal,12,4,2,1,11,19,30,654442.141187763,172112.808069505,48360.62,10913.8095238095,354434.013527189,885829.378781077,1240263.39230827,22367
2020/06/29 00:00:00+00,2020,6,29,chokepoint2,Panama Canal,8,5,1,0,11,14,25,376387.211289333,206922.480257347,10887.4651162791,0,413186.644086149,594197.156662959,1007383.80074911,22368
2020/06/30 00:00:00+00,2020,6,30,chokepoint2,Panama Canal,6,6,0,2,16,14,30,400109.982320509,268967.964766735,0,35768.7207792208,593288.098326924,704846.667866464,1298134.76619339,22369
2020/07/01 00:00:00+00,2020,7,1,chokepoint2,Panama Canal,7,7,1,2,9,17,26,457891.230816085,320239.822330734,16427.1134020619,27480.9904761905,315626.907099922,822039.157025072,1137666.06412499,22370
2020/02/23 00:00:00+00,2020,2,23,chokepoint2,Panama Canal,8,8,0,4,7,20,27,468204.71510835,430102.751190099,0,75156.2862897533,272941.721727358,973463.752588203,1246405.47431556,22371
2020/02/24 00:00:00+00,2020,2,24,chokepoint2,Panama Canal,11,6,5,1,12,23,35,794289.783340393,286707.968875507,79634.5362874706,20905.4019607843,453375.349890463,1181537.69046415,1634913.04035462,22372
2020/02/25 00:00:00+00,2020,2,25,chokepoint2,Panama Canal,5,7,1,5,10,18,28,313872.002524348,285507.871624554,46669.8166666667,100962.494230228,380785.7101212,747012.185045796,1127797.895167,22373
2020/02/26 00:00:00+00,2020,2,26,chokepoint2,Panama Canal,12,6,3,1,12,22,34,665189.380514493,278208.11710505,63208.9148706897,21050.4757281553,379273.989696397,1027656.88821839,1406930.87791479,22374
2020/02/27 00:00:00+00,2020,2,27,chokepoint2,Panama Canal,11,7,3,2,15,23,38,680140.955153763,278671.383955454,91441.8353923057,23540.6887218045,519871.518825838,1073794.86322333,1593666.38204916,22375
2020/02/28 00:00:00+00,2020,2,28,chokepoint2,Panama Canal,9,3,1,1,20,14,34,656578.952078659,103471.383345095,15547.1313131313,10296.7826086957,913820.355339677,785894.249345582,1699714.60468526,22376
2020/02/29 00:00:00+00,2020,2,29,chokepoint2,Panama Canal,7,12,2,1,13,22,35,368536.955808456,395934.289065148,18898.5818181818,18989.1717171717,605864.805461282,802358.998408957,1408223.80387024,22377
2020/03/01 00:00:00+00,2020,3,1,chokepoint2,Panama Canal,9,5,1,5,11,20,31,513626.679757582,290398.214529505,7448,82372.027969924,403912.836206118,893844.92225701,1297757.75846313,22378
2020/03/02 00:00:00+00,2020,3,2,chokepoint2,Panama Canal,9,6,0,2,18,17,35,506440.908026199,240724.532490633,0,39855.9974489796,766547.610030481,787021.437965812,1553569.04799629,22379
2020/03/03 00:00:00+00,2020,3,3,chokepoint2,Panama Canal,3,10,4,4,17,21,38,194789.189258076,492888.410509741,63539.6881086616,79829.7682716918,971143.956730064,831047.05614817,1802191.01287823,22380
2020/03/04 00:00:00+00,2020,3,4,chokepoint2,Panama Canal,13,6,0,4,12,23,35,677105.247539101,291670.050933274,0,81620.2190929112,532802.05595639,1050395.51756529,1583197.57352168,22381
2020/03/05 00:00:00+00,2020,3,5,chokepoint2,Panama Canal,5,7,2,2,18,16,34,228778.903573963,385788.654331003,25445.3971518987,34936.4162978096,658223.923318861,674949.371354674,1333173.29467354,22382
2020/03/06 00:00:00+00,2020,3,6,chokepoint2,Panama Canal,10,11,2,1,17,24,41,611331.417389159,499217.0494294,51513.5436781609,17217.3469387755,1004031.64346159,1179279.3574355,2183311.00089708,22383
2020/03/07 00:00:00+00,2020,3,7,chokepoint2,Panama Canal,9,11,0,2,12,22,34,606000.271295481,506987.73486693,0,35100.9969801104,591335.636513681,1148089.00314252,1739424.6396562,22384
2020/03/08 00:00:00+00,2020,3,8,chokepoint2,Panama Canal,9,10,5,2,11,26,37,505556.90793872,404528.195768437,70346.3982740039,46521.5857142857,407285.351267185,1026953.08769545,1434238.43896263,22385
2020/03/09 00:00:00+00,2020,3,9,chokepoint2,Panama Canal,11,5,3,1,17,20,37,578102.997913605,216031.44046039,56265.529937269,27922.3302752294,538183.525511293,878322.298586493,1416505.82409779,22386
2020/03/10 00:00:00+00,2020,3,10,chokepoint2,Panama Canal,4,12,0,2,15,18,33,207524.14352089,486289.647157832,0,47396.9040583136,590590.583729465,741210.694737036,1331801.2784665,22387
2020/03/11 00:00:00+00,2020,3,11,chokepoint2,Panama Canal,9,5,5,0,19,19,38,416137.657918429,217244.1917999,82426.0805080265,0,765671.367469008,715807.930226356,1481479.29769536,22388
